FamilyID	Arabidopsis_thaliana<1>	Zea_mays<2>	Sorghum_bicolor<3>	Oryza_sativa<4>	Brachypodium_distachyon<5>	Avena_sativa<6>	Hordeum_vulgare<7>	Triticum_aestivum<8>	Triticum_turgidum<9>	<10>	<11>	<12>	<13>	<14>	<15>	<16>	<17>
OG0003736	0	2	0	1	0	0	0	0	-1	0	1	0	0	0	0	0	0
OG0003737	0	0	0	0	0	-2	0	0	0	0	1	1	0	0	0	0	1
OG0003738	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003739	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003740	0	-1	0	2	0	0	-1	0	0	0	1	0	0	0	0	0	0
OG0003741	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003742	0	0	0	0	0	0	-2	0	0	0	1	0	0	-1	0	0	0
OG0003743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003744	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003747	0	0	0	-1	1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003748	2	1	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
OG0003749	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003750	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003751	1	0	0	0	0	-1	-2	0	0	0	0	1	0	0	0	0	0
OG0003752	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	1	1	0
OG0003753	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003754	0	1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003755	0	0	0	1	1	0	0	0	-1	0	1	0	0	0	0	0	0
OG0003756	0	3	-1	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003757	0	2	-1	0	1	0	-1	2	-1	0	0	0	0	0	0	-1	0
OG0003758	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0
OG0003759	0	0	0	0	-1	0	2	0	0	0	1	0	0	0	0	0	0
OG0003760	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0
OG0003761	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003762	0	3	0	0	0	0	-2	0	0	0	1	0	0	0	0	0	0
OG0003763	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003764	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003765	0	0	0	-1	0	0	1	0	0	0	1	0	0	0	0	0	0
OG0003766	0	2	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003767	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003768	1	0	0	-1	0	0	0	1	0	0	0	0	0	0	1	0	0
OG0003769	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003770	0	1	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003771	0	-1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
OG0003772	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0003773	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003774	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003776	0	0	0	4	0	-1	-1	0	0	0	1	0	0	0	0	0	0
OG0003777	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003778	1	0	0	0	0	-1	0	1	0	0	0	1	0	0	0	1	1
OG0003779	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003780	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003781	0	0	0	-1	0	0	0	1	-2	0	1	0	0	0	0	0	0
OG0003782	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003783	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003784	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003785	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
OG0003786	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003787	0	0	0	1	0	1	0	-1	0	0	1	0	0	0	0	0	0
OG0003788	0	0	-1	0	0	0	-2	0	1	0	0	0	0	0	0	0	0
OG0003789	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003790	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003791	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003792	0	-1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003793	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003794	0	0	1	-1	0	0	0	-1	0	0	1	1	0	0	0	0	0
OG0003795	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
OG0003796	0	0	-1	-1	0	-1	0	-1	0	0	1	0	0	0	0	1	0
OG0003797	0	0	0	-2	0	-1	0	0	-1	0	1	0	0	1	0	0	0
OG0003798	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003799	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003800	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003801	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003802	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0
OG0003803	0	0	0	0	0	1	-1	0	1	0	1	0	0	0	0	-1	0
OG0003804	0	0	0	-1	1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003805	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003806	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003807	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003808	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003810	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003811	0	0	0	-1	0	1	0	0	0	0	1	0	0	0	0	0	0
OG0003812	0	0	0	0	0	1	0	-1	0	0	1	0	0	0	0	0	0
OG0003813	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003814	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003815	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003816	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003818	-1	0	0	-2	0	-3	0	0	-1	0	1	0	0	0	0	0	0
OG0003819	0	-1	0	0	0	-1	1	0	0	0	1	0	0	0	0	0	0
OG0003820	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003821	0	12	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0003822	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003823	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003824	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003825	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003826	2	0	-1	3	0	0	0	0	0	0	0	0	0	-1	0	0	1
OG0003827	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003828	0	2	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003829	0	0	0	-1	0	0	0	0	0	0	1	1	0	0	0	0	0
OG0003830	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003831	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003832	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003833	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003834	0	1	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
OG0003894	0	0	1	0	-1	0	0	0	-1	0	1	0	0	0	0	0	0
OG0003895	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003896	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003898	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003899	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0003900	0	-1	1	0	-1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003901	0	0	0	-1	0	1	0	0	0	0	0	-1	0	1	0	0	0
OG0003902	0	0	0	1	0	0	0	0	-2	0	1	0	0	0	0	0	0
OG0003903	0	0	0	0	1	-2	0	-1	0	0	1	0	0	0	0	1	0
OG0003904	1	1	0	0	0	0	0	0	0	0	0	0	-1	0	0	1	0
OG0003905	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003906	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003907	1	0	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0003908	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003909	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003910	0	1	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003911	1	0	0	0	1	1	-2	0	0	0	0	0	0	1	0	0	0
OG0003912	1	0	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003913	2	0	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0
OG0003914	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003915	0	0	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0
OG0003916	0	0	0	1	-1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003917	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003918	0	1	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003919	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003920	0	1	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003921	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003922	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003923	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003926	0	0	0	-1	0	0	0	0	1	0	0	0	0	0	0	1	1
OG0003927	0	4	0	0	1	-2	-1	0	0	0	0	0	0	0	0	0	0
OG0003928	0	1	-1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0003929	0	3	0	0	1	0	0	0	0	0	1	1	0	0	0	-1	0
OG0003930	0	0	0	0	0	-1	0	0	0	0	0	0	0	1	0	1	0
OG0003931	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-1	0
OG0003932	0	0	-1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003933	0	1	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0
OG0003934	0	-1	0	-1	1	-1	0	2	0	0	0	0	0	1	0	0	0
OG0003935	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003937	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003938	0	1	0	0	0	-1	1	0	0	0	1	0	0	0	0	0	0
OG0003939	0	0	0	0	-1	0	1	0	0	0	1	0	0	0	0	0	0
OG0003940	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003941	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003942	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003943	0	0	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0
OG0003944	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003945	0	-1	0	1	0	0	1	0	-2	0	0	0	0	0	0	0	0
OG0003946	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003947	0	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003948	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003949	0	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0
OG0003950	1	10	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OG0003951	0	0	0	0	-1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003952	0	2	-1	-1	1	0	0	-1	0	0	1	0	0	0	0	0	0
OG0003953	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0
OG0003954	0	4	0	-1	0	0	-1	0	0	0	1	0	0	0	0	0	0
OG0003955	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003956	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003957	0	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003958	1	0	-1	-1	-1	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003959	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003960	0	0	-1	-1	0	-1	0	1	0	0	0	0	0	0	0	0	0
OG0003961	0	0	-1	2	3	-1	-1	0	0	0	1	0	0	0	0	0	0
OG0003962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003963	0	-1	0	-1	1	0	0	0	0	0	1	0	0	0	0	0	0
OG0003964	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003965	0	0	1	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0003966	1	-1	1	0	0	0	0	-1	0	0	0	0	0	0	-1	-1	0
OG0003967	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003968	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003969	0	0	0	2	0	0	0	-1	0	0	1	0	0	0	0	0	0
OG0003970	0	5	0	-1	1	0	0	0	0	0	1	0	0	0	0	-1	0
OG0003971	0	2	0	-1	0	0	0	-1	0	0	1	0	0	0	0	0	0
OG0003972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003973	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0	0
OG0003974	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0003975	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003977	1	0	0	0	-1	0	0	-1	0	0	0	0	0	0	0	0	0
OG0003978	6	-1	0	2	0	0	0	0	0	0	-1	0	0	-1	0	0	0
OG0003979	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003980	0	2	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003981	0	1	0	0	0	0	0	0	-2	0	0	0	0	0	0	0	0
OG0003982	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003984	0	1	0	-2	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003985	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0003986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003987	0	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0003988	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	-1	0
OG0003989	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0003990	0	1	0	1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0003991	0	0	0	0	-1	0	1	0	0	0	0	0	0	0	0	0	0
OG0003992	1	0	-1	0	0	0	-2	0	0	0	0	0	0	0	0	0	0
OG0003993	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0003994	0	2	0	-1	0	0	0	0	-1	0	1	0	0	0	0	0	0
OG0003995	0	1	0	0	0	-1	1	0	-1	0	1	0	0	0	0	0	0
OG0003996	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0003997	1	-1	0	1	-1	-1	1	0	0	0	0	0	0	0	0	0	0
OG0003998	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	0
OG0003999	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004000	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004001	0	3	0	0	1	-1	0	1	0	0	1	2	0	0	-1	0	0
OG0004002	0	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0
OG0004003	0	0	0	0	0	0	-1	0	0	0	0	0	0	1	0	0	0
OG0004004	0	0	0	0	-1	0	0	0	0	0	1	1	0	0	0	0	0
OG0004005	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
OG0004006	0	-1	1	0	0	-1	2	0	-1	0	0	0	0	0	0	0	0
OG0004007	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004008	0	0	-1	3	-1	0	-1	0	-1	0	0	0	0	0	0	0	0
OG0004009	0	1	0	0	0	-1	0	0	0	0	1	1	0	0	0	0	0
OG0004010	1	0	-1	-1	-1	0	1	0	0	0	0	0	0	0	0	0	0
OG0004011	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004012	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004013	1	0	0	-1	0	-1	0	0	0	0	0	1	0	0	0	0	0
OG0004014	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004015	4	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0
OG0004016	0	0	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0004017	0	1	0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0
OG0004018	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004019	0	0	0	0	0	-1	2	0	0	0	0	-1	0	0	0	0	0
OG0004020	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	-1
OG0004021	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004022	0	2	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0
OG0004023	0	0	0	-1	-1	1	0	0	0	0	1	0	0	0	0	0	0
OG0004024	0	1	0	0	0	-2	0	0	0	0	1	0	0	0	0	0	1
OG0004025	0	1	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0004026	0	9	-1	0	2	0	0	0	0	0	0	1	0	0	0	0	0
OG0004027	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004028	0	0	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004029	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004030	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004031	1	1	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0004032	0	-1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004033	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004034	0	0	0	0	0	-2	0	0	0	0	0	0	0	-1	0	0	0
OG0004035	0	1	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0004036	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004037	0	-1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
OG0004038	0	1	-1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004039	0	-1	0	0	0	0	-1	0	0	0	1	0	0	0	0	0	0
OG0004040	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004041	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	-1	0
OG0004042	2	0	0	0	0	-2	0	0	-1	0	0	0	0	1	0	1	0
OG0004043	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004044	1	1	0	1	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004045	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004046	2	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	2	0
OG0004047	1	0	-1	2	0	0	0	1	-1	0	0	0	0	0	0	-1	0
OG0004048	0	1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004049	0	-1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004050	0	0	-1	0	0	2	-1	0	0	0	0	0	0	0	0	-1	0
OG0004051	0	0	-1	-1	-1	1	-1	0	0	0	0	0	0	0	0	0	0
OG0004052	0	0	-1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
OG0004053	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004054	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004055	1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004056	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004057	0	2	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004058	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
OG0004059	0	2	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0
OG0004060	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004061	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004063	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004064	0	0	2	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004065	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004066	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004067	1	4	-1	-1	0	-1	1	0	-1	0	0	0	0	0	0	0	0
OG0004068	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004069	0	0	0	-1	0	-1	-1	1	0	0	1	1	0	0	0	0	0
OG0004070	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004071	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004072	1	3	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0
OG0004073	0	-1	0	-1	0	-1	0	1	0	0	0	0	0	0	0	0	0
OG0004074	0	2	0	-1	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004075	0	-1	3	0	1	0	-1	0	0	0	1	0	0	0	-1	-1	0
OG0004076	0	0	0	1	-1	0	0	0	0	0	0	-1	0	0	0	0	0
OG0004077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004078	0	-1	1	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004079	1	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004080	0	-1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004081	1	2	0	0	1	-1	0	0	0	0	0	0	0	0	0	0	-1
OG0004082	0	1	-1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004083	1	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004084	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0004085	0	1	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0004086	0	1	0	0	0	0	0	-1	0	0	1	0	0	0	0	0	0
OG0004087	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004088	0	1	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0
OG0004089	0	0	1	-1	2	-1	0	0	0	0	1	0	0	0	0	0	0
OG0004090	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004091	0	0	0	1	0	0	0	0	0	0	0	-1	0	0	0	0	0
OG0004092	0	-1	3	-1	2	1	-1	-1	1	0	0	0	0	0	0	-1	0
OG0004093	0	0	1	1	0	0	-1	0	-1	0	0	0	0	0	0	0	0
OG0004094	0	0	0	-1	0	0	-1	0	0	0	1	0	0	0	0	0	0
OG0004095	0	4	0	1	-1	-1	0	-1	0	0	0	0	0	0	0	0	0
OG0004096	0	1	0	-1	1	0	-1	0	1	0	0	0	0	0	0	-1	0
OG0004097	0	1	-1	-1	0	0	0	-1	1	0	1	0	0	0	0	0	0
OG0004098	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004099	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004101	0	1	0	-1	0	0	0	0	-1	0	0	0	0	0	0	0	0
OG0004102	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004103	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004104	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004105	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004106	0	0	0	0	0	-1	1	0	0	0	0	0	0	0	0	0	0
OG0004107	0	3	0	-1	1	0	0	-1	0	0	1	0	0	0	0	0	0
OG0004108	0	1	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004109	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004110	0	0	0	1	-1	0	0	0	0	0	1	0	0	0	0	0	0
OG0004111	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004112	0	1	0	0	-1	0	-2	0	0	0	1	1	0	0	0	0	0
OG0004113	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004114	0	0	0	0	1	0	0	0	-1	0	1	0	0	0	0	0	0
OG0004115	0	0	-1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004116	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0004117	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004118	-1	1	0	0	0	0	0	0	-1	0	1	0	0	0	-1	-1	0
OG0004119	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004120	0	2	-1	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0004121	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004122	0	4	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	-1
OG0004123	0	0	-1	-1	0	0	3	-1	0	0	0	0	0	0	0	0	0
OG0004124	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004125	0	1	0	0	0	0	0	0	-1	0	1	0	0	0	0	0	0
OG0004126	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	-1	0
OG0004127	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	0	0	0
OG0004128	0	0	0	-1	0	0	0	0	0	0	1	0	0	0	0	0	0
OG0004129	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004130	0	0	0	0	0	0	0	-1	0	0	0	0	0	1	0	1	0
OG0004131	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0
OG0004132	0	0	-1	1	0	0	0	0	0	0	1	0	0	0	0	0	0
