OG0000183	2.68451e-49	7.94995e-29	4.1654e-19	
OG0000185	1.08247e-27	1.72783e-18	3.27733e-14	
OG0000192	1.1536e-43	2.26952e-25	6.78705e-17	
OG0000196	1.52727e-66	8.5214e-37	6.92762e-23	
OG0000198	2.64938e-58	6.28667e-36	1.62744e-24	
OG0000199	7.90258e-50	2.02897e-30	3.05791e-20	
OG0000202	5.44268e-142	3.90365e-87	1.90107e-56	
OG0000206	2.39675e-146	8.82907e-89	2.38482e-54	
OG0000207	1.05206e-19	3.19576e-13	2.11071e-11	
OG0000210	5.42274e-28	5.11658e-17	6.62081e-13	
OG0000211	1.1188e-32	2.93928e-21	1.83231e-15	
OG0000212	1.32905e-78	3.90689e-47	5.37231e-29	
OG0000214	1.90227e-23	4.1658e-17	1.72547e-14	
OG0000215	2.1567e-58	4.6109e-37	4.95744e-26	
OG0000216	2.40529e-40	1.98295e-22	7.42922e-15	
OG0000219	2.89618e-99	5.01575e-55	6.24896e-35	
OG0000222	9.02038e-74	2.32081e-41	8.00023e-25	
OG0000223	1.14212e-41	1.20439e-23	6.52039e-16	
OG0000224	5.17663e-161	1.13594e-102	1.13421e-67	
OG0000228	1.83988e-55	8.84544e-34	1.14091e-22	
OG0000229	4.59055e-92	2.85628e-52	6.12621e-33	
OG0000231	2.85145e-48	4.61429e-29	4.11546e-19	
OG0000234	6.38367e-28	2.18419e-18	9.16121e-14	
OG0000235	6.6409e-25	2.10018e-15	7.09224e-12	
OG0000237	2.49051e-73	7.52059e-48	1.20405e-32	
OG0000238	2.7335e-41	7.20873e-24	3.84398e-16	
OG0000243	1.42804e-174	1.75523e-103	1.56688e-64	
OG0000245	1.26722e-28	4.00803e-19	1.63677e-14	
OG0000247	1.36317e-56	4.2128e-32	1.27757e-20	
OG0000248	1.12095e-22	8.68574e-16	1.26498e-12	
OG0000253	1.2671e-33	1.39251e-21	8.71769e-16	
OG0000254	1.31686e-38	1.53748e-25	1.61585e-18	
OG0000255	2.64824e-60	1.30572e-35	7.05646e-24	
OG0000257	1.12865e-28	5.86723e-19	3.30816e-14	
OG0000258	1.04021e-33	1.02869e-19	1.29157e-13	
OG0000259	1.18972e-36	8.5063e-22	6.95493e-15	
OG0000260	9.60225e-236	3.68153e-156	9.77212e-106	
OG0000263	2.12778e-40	1.90724e-25	4.8227e-18	
OG0000265	3.06077e-34	8.54369e-22	1.86234e-15	
OG0000269	8.49251e-53	6.54133e-33	1.6718e-22	
OG0000270	1.00745e-26	4.99607e-17	1.50163e-13	
OG0000272	1.69227e-27	3.77661e-17	4.97231e-13	
OG0000273	4.76466e-29	2.03281e-18	5.77138e-14	
OG0000274	5.34144e-29	1.94839e-18	1.17241e-13	
OG0000275	9.609e-37	4.00947e-21	1.5498e-14	
OG0000278	4.74267e-30	2.13334e-18	1.90624e-13	
OG0000284	1.18591e-38	7.49565e-25	7.80747e-17	
OG0000286	4.00861e-35	4.67973e-22	1.93123e-15	
OG0000287	6.20039e-50	1.45312e-30	2.52328e-20	
OG0000288	2.0274e-35	3.4073e-23	5.83733e-17	
OG0000289	4.15261e-36	2.57096e-23	6.13724e-17	
OG0000291	1.02437e-50	3.55194e-31	7.327e-21	
OG0000292	5.15429e-55	2.60139e-34	4.84663e-24	
OG0000293	2.13127e-22	3.08496e-13	8.82801e-11	
OG0000295	2.7038e-29	5.11798e-18	3.75954e-13	
OG0000298	7.12062e-36	3.6127e-23	2.92735e-16	
OG0000299	1.60024e-36	2.03955e-22	6.41717e-16	
OG0000300	1.75201e-49	3.8306e-32	1.55308e-23	
OG0000301	3.78106e-37	2.63402e-24	4.46942e-17	
OG0000302	1.00731e-41	2.69195e-26	5.53366e-18	
OG0000303	1.36676e-39	1.35231e-24	6.3659e-17	
OG0000307	3.45182e-59	1.66579e-35	2.24028e-23	
OG0000308	6.18458e-30	3.10356e-20	2.94759e-15	
OG0000313	1.12101e-18	6.95284e-13	4.09926e-11	
OG0000314	2.65851e-19	4.06462e-14	6.97412e-12	
OG0000316	4.81601e-34	6.82494e-21	1.65725e-14	
OG0000317	8.69864e-111	9.48183e-70	2.38162e-44	
OG0000321	9.08191e-35	1.20411e-20	1.85192e-14	
OG0000322	1.39447e-29	8.64993e-20	2.16344e-14	
OG0000323	2.87106e-24	2.35863e-17	7.3102e-14	
OG0000324	9.31446e-38	4.2198e-25	9.88976e-18	
OG0000328	5.01224e-25	9.99422e-15	2.59684e-11	
OG0000329	3.64579e-29	1.16302e-18	1.7753e-13	
OG0000330	7.31704e-20	8.89335e-15	1.06898e-12	
OG0000331	7.25462e-22	2.28358e-13	4.00185e-11	
OG0000332	2.02051e-29	1.50427e-20	7.0472e-17	
OG0000333	2.38368e-37	2.4053e-25	1.67091e-18	
OG0000336	3.50445e-17	2.36221e-12	6.51063e-11	
OG0000337	1.24141e-24	1.27949e-17	5.58638e-14	
OG0000338	1.96101e-22	2.90567e-15	3.29331e-12	
OG0000339	9.41703e-28	5.09594e-18	6.69177e-14	
OG0000344	6.75562e-168	2.77243e-93	1.62423e-52	
OG0000345	1.21132e-36	1.50524e-22	1.44787e-15	
OG0000351	2.17432e-131	5.57527e-84	4.45494e-56	
OG0000352	2.20006e-28	3.60146e-18	5.22525e-13	
OG0000359	2.41525e-15	2.39338e-10	1.48843e-09	
OG0000360	2.40745e-35	2.86426e-23	3.87714e-16	
OG0000361	9.19181e-20	8.8304e-13	8.36121e-11	
OG0000362	3.11563e-44	1.49331e-26	1.6524e-17	
OG0000363	1.80962e-32	4.6343e-20	2.94206e-14	
OG0000364	8.36982e-26	2.69518e-15	1.15909e-11	
OG0000365	6.80519e-26	5.37303e-17	1.19232e-12	
OG0000366	1.45506e-17	1.89121e-13	1.16799e-11	
OG0000370	9.32035e-58	2.66493e-37	9.30292e-25	
OG0000371	1.15578e-29	2.70926e-20	7.37863e-15	
OG0000372	7.77364e-26	8.02491e-16	7.88866e-12	
OG0000375	2.74343e-133	2.17695e-83	4.70495e-54	
OG0000376	4.40261e-37	6.22279e-23	7.14602e-16	
OG0000377	9.04537e-22	3.3424e-15	5.44338e-13	
OG0000378	3.04264e-27	8.425e-19	4.76332e-14	
OG0000379	2.88867e-47	4.04966e-29	1.94545e-19	
OG0000383	4.94347e-21	1.68456e-14	5.9659e-12	
OG0000384	1.01337e-31	5.81987e-20	3.982e-14	
OG0000385	4.04228e-28	1.6202e-18	1.99088e-13	
OG0000386	9.57243e-30	2.7312e-19	2.43741e-14	
OG0000387	8.0561e-38	5.615e-26	2.23235e-19	
OG0000388	4.74184e-28	4.01891e-18	1.02988e-13	
OG0000397	1.92393e-47	1.21762e-31	1.7304e-22	
OG0000405	2.87815e-16	1.07089e-10	1.02025e-09	
OG0000406	1.12491e-20	6.71358e-14	2.86408e-11	
OG0000407	1.07399e-28	1.15936e-18	5.61039e-14	
OG0000408	1.59705e-20	1.96587e-14	9.63603e-12	
OG0000415	1.98798e-169	1.06187e-100	1.20906e-60	
OG0000416	1.06033e-25	3.11472e-16	7.48625e-13	
OG0000417	9.04692e-183	2.21289e-110	5.49155e-67	
OG0000418	2.1544e-21	3.84333e-14	8.29225e-12	
OG0000419	7.16718e-34	1.5881e-22	1.28186e-16	
OG0000422	3.18625e-28	9.11969e-19	3.54358e-14	
OG0000423	1.20381e-18	2.24124e-12	4.08898e-10	
OG0000424	1.42311e-19	4.25224e-12	7.40809e-10	
OG0000425	2.50016e-26	6.10495e-17	9.06788e-13	
OG0000428	1.77339e-146	1.51231e-91	2.20399e-60	
OG0000429	2.99596e-26	4.1677e-18	3.85005e-14	
OG0000430	6.44142e-120	6.07526e-55	4.01557e-27	
OG0000431	3.83132e-21	5.62902e-14	3.22763e-11	
OG0000433	3.47946e-38	6.78275e-24	2.95614e-16	
OG0000434	6.73131e-15	5.12421e-12	4.56886e-11	
OG0000435	2.15268e-28	1.38712e-18	1.19129e-13	
OG0000436	4.41517e-22	8.69569e-14	7.1898e-11	
OG0000440	2.76122e-28	1.02296e-18	3.37062e-14	
OG0000441	4.62946e-25	2.73983e-17	1.65609e-13	
OG0000442	5.18053e-24	1.81861e-16	3.3371e-13	
OG0000443	9.82173e-24	1.30126e-15	7.88467e-12	
OG0000444	5.78043e-25	2.23915e-16	1.24481e-12	
OG0000445	3.95814e-13	2.30646e-09	3.69134e-09	
OG0000447	2.29342e-63	4.83097e-38	4.98636e-24	
OG0000448	4.04588e-36	4.41339e-24	7.75113e-18	
OG0000449	5.96523e-46	8.57951e-31	4.15333e-22	
OG0000453	1.49466e-93	2.88246e-53	3.88783e-32	
OG0000454	7.9487e-40	7.12301e-24	3.19863e-16	
OG0000455	1.56507e-15	1.4769e-11	3.1447e-10	
OG0000460	1.24405e-23	3.53497e-15	1.39844e-11	
OG0000461	5.08546e-13	2.60329e-11	9.66621e-11	
OG0000462	9.35553e-38	1.23537e-23	1.79851e-16	
OG0000466	1.28832e-15	1.83014e-11	5.80404e-11	
OG0000467	1.28836e-24	5.87382e-17	8.99637e-14	
OG0000468	4.28239e-35	1.70045e-21	7.50426e-15	
OG0000469	1.68341e-14	2.62028e-10	1.14346e-09	
OG0000470	4.97188e-22	1.51982e-14	3.70735e-12	
OG0000474	8.65591e-98	1.28633e-64	1.46149e-44	
OG0000475	1.11717e-49	7.77007e-32	8.60379e-22	
OG0000476	7.48546e-29	3.65986e-18	5.58338e-13	
OG0000479	5.06543e-25	3.44691e-17	6.10714e-13	
OG0000480	1.40758e-13	5.82261e-10	1.95768e-09	
OG0000481	7.4383e-20	4.31423e-13	1.80901e-10	
OG0000482	2.80226e-27	2.57143e-18	1.09189e-13	
OG0000488	2.79156e-71	5.85184e-48	9.17991e-34	
OG0000489	8.8307e-63	2.98013e-42	1.74471e-29	
OG0000490	4.79203e-16	2.72839e-12	5.79937e-11	
OG0000491	1.85865e-26	3.0728e-17	2.8781e-13	
OG0000492	4.17142e-37	2.88979e-24	2.07077e-17	
OG0000496	1.23294e-29	7.04869e-20	1.32888e-14	
OG0000497	2.30841e-16	6.3728e-11	1.15891e-09	
OG0000498	3.39302e-14	8.47886e-10	2.00846e-09	
OG0000499	1.75553e-28	2.84066e-18	2.69809e-13	
OG0000500	2.80136e-34	1.11102e-21	3.23648e-15	
OG0000502	5.92903e-24	1.36731e-17	2.90429e-14	
OG0000503	3.6591e-31	9.43237e-22	1.25916e-16	
OG0000504	3.56083e-26	9.0034e-16	1.8599e-11	
OG0000511	1.33323e-22	5.99129e-16	2.57385e-12	
OG0000512	1.68689e-21	3.66499e-15	3.20756e-12	
OG0000513	6.97445e-17	1.68936e-12	8.00687e-11	
OG0000514	1.77732e-10	6.92815e-09	2.41776e-09	
OG0000515	3.79829e-18	1.73544e-12	5.95711e-11	
OG0000517	3.2193e-143	3.08932e-86	1.24435e-53	
OG0000519	6.15661e-11	1.06142e-08	4.57867e-09	
OG0000520	1.46047e-37	1.22173e-24	1.10807e-17	
OG0000521	7.81433e-15	6.37867e-12	8.13355e-11	
OG0000527	8.84193e-43	2.13923e-25	8.05822e-17	
OG0000528	2.80338e-22	5.48772e-14	7.41005e-11	
OG0000529	2.72763e-13	1.01345e-09	3.02977e-09	
OG0000530	1.17747e-75	5.73394e-43	8.54724e-27	
OG0000531	3.36928e-16	6.30278e-11	2.31493e-09	
OG0000532	7.71154e-17	2.46358e-12	8.97947e-11	
OG0000539	1.32527e-21	1.63987e-14	1.29075e-11	
OG0000540	4.8472e-17	4.85586e-11	1.12314e-09	
OG0000541	5.90742e-18	1.17869e-12	4.44445e-11	
OG0000542	2.79991e-13	3.89155e-10	1.57308e-09	
OG0000543	9.4763e-19	1.76501e-14	4.27551e-12	
OG0000544	8.60914e-35	3.51493e-24	6.95736e-19	
OG0000545	2.27535e-30	8.94465e-18	1.20363e-12	
OG0000546	5.06995e-15	1.2595e-11	2.51771e-10	
OG0000547	1.63463e-18	3.91282e-12	2.79746e-10	
OG0000548	2.48384e-22	2.08892e-16	1.56267e-13	
OG0000549	1.06618e-16	1.80853e-11	2.8701e-10	
OG0000550	7.53028e-31	2.08467e-19	7.35797e-14	
OG0000551	5.67624e-27	3.43423e-19	6.47714e-16	
OG0000552	1.95239e-19	9.814e-12	1.5971e-09	
OG0000559	1.51509e-21	6.45422e-14	8.78939e-11	
OG0000560	1.29682e-15	6.67137e-12	1.44168e-10	
OG0000561	3.1525e-17	5.39588e-12	4.41825e-11	
OG0000562	3.79335e-29	1.55329e-19	3.37594e-14	
OG0000563	1.10303e-31	6.9187e-21	5.4965e-15	
OG0000571	1.36373e-20	2.6538e-13	1.86832e-10	
OG0000572	2.90858e-50	1.77961e-32	4.31576e-22	
OG0000573	6.4924e-09	1.10679e-07	1.56135e-08	
OG0000582	8.50603e-49	3.64843e-32	2.70696e-23	
OG0000586	2.76598e-37	4.66746e-24	9.90624e-17	
OG0000587	2.50801e-17	3.33742e-12	1.5611e-10	
OG0000588	2.31192e-19	4.75547e-14	2.25071e-11	
OG0000589	3.64912e-38	1.07738e-25	3.63834e-19	
OG0000590	1.86306e-17	5.50451e-12	2.55584e-10	
OG0000597	2.21602e-60	1.96379e-39	2.16281e-27	
OG0000598	4.45579e-09	2.78065e-08	8.6297e-09	
OG0000599	2.12755e-28	9.80438e-20	2.28409e-15	
OG0000601	1.32132e-15	1.91456e-12	5.37799e-11	
OG0000602	2.35718e-08	9.22047e-08	1.75276e-08	
OG0000603	4.41471e-30	4.10978e-20	7.59915e-15	
OG0000604	2.33657e-28	5.64795e-19	9.4915e-14	
OG0000605	1.3787e-21	1.01001e-13	1.55276e-10	
OG0000606	3.70751e-17	6.36114e-12	1.99927e-10	
OG0000611	5.76105e-21	1.5997e-15	4.85666e-13	
OG0000612	7.11376e-78	3.87053e-46	1.0199e-28	
OG0000613	3.58501e-24	1.8926e-16	1.41515e-12	
OG0000614	5.96507e-17	6.69343e-12	3.01069e-10	
OG0000618	1.46834e-20	4.09148e-14	1.36944e-11	
OG0000619	1.32646e-18	2.83188e-12	7.45147e-10	
OG0000620	7.02099e-34	2.37191e-20	2.63903e-14	
OG0000621	5.5474e-27	3.64817e-18	1.08894e-13	
OG0000622	4.04171e-41	6.34342e-26	5.09088e-18	
OG0000623	1.12484e-20	9.8054e-14	9.5805e-11	
OG0000624	8.90528e-10	7.45138e-08	2.48668e-08	
OG0000636	1.84381e-127	1.19471e-82	4.83561e-55	
OG0000637	3.16316e-15	1.01346e-10	1.26325e-09	
OG0000638	2.02705e-16	1.90954e-11	1.75341e-09	
OG0000639	1.89858e-10	1.43797e-09	1.2529e-09	
OG0000640	1.08674e-17	1.0546e-11	4.14317e-10	
OG0000642	3.23715e-21	9.05794e-15	5.19678e-12	
OG0000643	2.56534e-17	4.92425e-12	6.19924e-10	
OG0000644	3.82189e-33	2.95209e-21	3.09249e-15	
OG0000649	2.5571e-19	6.61299e-13	1.31988e-10	
OG0000650	4.15465e-12	1.64294e-09	5.16502e-09	
OG0000651	1.36618e-27	2.47939e-17	5.73771e-13	
OG0000652	1.13729e-21	5.07315e-14	7.92838e-11	
OG0000658	2.78506e-17	2.21471e-13	9.71284e-12	
OG0000660	4.39526e-12	3.9775e-10	8.22157e-10	
OG0000661	8.96976e-09	2.72647e-07	2.07308e-08	
OG0000662	5.06591e-26	1.42629e-18	3.18165e-15	
OG0000663	3.14583e-25	8.38381e-17	1.54729e-12	
OG0000664	1.63179e-23	2.07268e-15	1.15506e-11	
OG0000665	7.56571e-19	1.29272e-12	2.08665e-10	
OG0000666	7.50212e-13	5.52321e-09	1.14326e-08	
OG0000667	4.10217e-13	1.74781e-10	8.88766e-10	
OG0000668	1.61368e-11	1.70662e-08	3.18169e-08	
OG0000669	1.97449e-12	6.09511e-09	1.32617e-08	
OG0000676	1.90583e-17	7.54599e-13	6.1496e-11	
OG0000677	2.17959e-11	2.81344e-08	3.73464e-08	
OG0000678	4.38526e-26	2.99942e-18	5.86476e-14	
OG0000679	2.6652e-11	1.2754e-08	1.19896e-08	
OG0000680	7.36883e-11	2.38141e-08	1.55204e-08	
OG0000681	4.23051e-20	6.8698e-14	3.55393e-11	
OG0000682	2.62615e-16	1.55526e-12	7.34462e-11	
OG0000683	8.2229e-25	2.89474e-18	2.61142e-15	
OG0000690	1.08595e-37	1.47486e-25	5.21909e-18	
OG0000691	3.1628e-12	4.62686e-10	1.90431e-09	
OG0000692	2.82997e-08	4.96287e-07	4.82558e-08	
OG0000693	9.1615e-10	1.27058e-07	3.22826e-08	
OG0000694	1.20322e-12	1.92205e-09	6.46046e-09	
OG0000695	2.99649e-28	1.83695e-17	1.91285e-12	
OG0000696	7.06753e-14	1.59722e-10	1.24147e-09	
OG0000703	6.75984e-16	1.83157e-10	6.98439e-09	
OG0000705	1.68486e-14	2.07758e-11	3.33737e-10	
OG0000706	2.67568e-31	2.82202e-21	1.04133e-15	
OG0000707	5.56258e-08	3.11856e-07	2.39069e-08	
OG0000708	5.10627e-97	1.11346e-44	1.30856e-21	
OG0000709	4.41666e-34	4.20248e-24	5.40316e-18	
OG0000710	1.04068e-06	3.68691e-07	1.24275e-08	
OG0000711	3.32187e-19	1.38338e-12	3.31195e-10	
OG0000712	6.06165e-21	2.73954e-15	2.21923e-12	
OG0000721	1.16438e-16	1.09951e-11	4.75293e-10	
OG0000722	1.82006e-12	5.96936e-10	2.04136e-09	
OG0000723	2.14409e-18	1.08205e-12	2.16872e-10	
OG0000724	8.36265e-12	5.86673e-09	1.35663e-08	
OG0000725	4.6551e-10	4.20219e-08	5.69867e-09	
OG0000726	1.40645e-10	1.29961e-08	9.82487e-09	
OG0000727	2.7656e-23	2.50287e-16	2.91234e-12	
OG0000734	8.30137e-11	4.24428e-08	3.59545e-08	
OG0000735	1.6938e-12	7.86785e-11	4.05828e-10	
OG0000736	9.95423e-21	3.31334e-15	6.05e-13	
OG0000737	2.47032e-21	4.71877e-16	2.0415e-13	
OG0000738	1.37889e-21	1.15739e-14	2.76946e-11	
OG0000739	1.24414e-12	1.56426e-10	1.62146e-09	
OG0000740	1.27553e-22	7.74118e-17	1.0241e-13	
OG0000741	2.10908e-14	1.99571e-09	2.85304e-08	
OG0000742	7.49146e-17	6.25841e-12	5.05418e-10	
OG0000743	1.17517e-11	1.40415e-08	3.57598e-08	
OG0000744	3.35016e-17	1.78075e-12	2.75763e-10	
OG0000745	1.20678e-16	3.82537e-12	1.21007e-10	
OG0000746	6.1526e-15	2.5519e-10	5.24283e-09	
OG0000747	1.62653e-14	1.20309e-09	1.60827e-08	
OG0000762	3.99007e-11	1.47888e-08	1.59943e-08	
OG0000763	2.82099e-20	8.50835e-14	6.31562e-11	
OG0000764	1.12731e-20	8.42897e-14	4.07562e-11	
OG0000765	2.19929e-08	7.87962e-07	1.03436e-07	
OG0000766	3.9999e-18	3.87926e-13	2.81372e-11	
OG0000767	2.92013e-17	1.21553e-11	1.36069e-09	
OG0000768	2.78169e-10	1.89305e-08	1.19141e-08	
OG0000769	1.53395e-17	9.28514e-12	9.46813e-10	
OG0000770	1.67811e-22	7.36613e-16	1.0374e-12	
OG0000771	6.06523e-16	6.45177e-12	5.41091e-10	
OG0000772	2.00753e-11	2.41584e-08	2.91861e-08	
OG0000773	7.96923e-11	7.32135e-08	8.09012e-08	
OG0000774	3.18504e-30	3.13503e-21	4.57615e-16	
OG0000775	8.51602e-36	3.35362e-24	7.57267e-18	
OG0000786	1.67571e-72	1.97162e-47	4.61124e-32	
OG0000787	1.97662e-24	1.31668e-14	5.22276e-11	
OG0000788	7.29177e-20	1.36325e-13	5.90372e-11	
OG0000789	1.11212e-16	5.57398e-12	4.42755e-10	
OG0000790	1.73914e-22	1.20574e-15	1.79719e-12	
OG0000791	9.33824e-19	3.64866e-13	2.52621e-11	
OG0000792	1.04639e-09	1.84909e-08	6.80872e-09	
OG0000793	5.49512e-13	3.27042e-09	1.56456e-08	
OG0000794	2.68853e-33	6.09169e-23	1.80248e-16	
OG0000795	4.25045e-13	1.62696e-09	4.83253e-09	
OG0000796	1.65426e-17	2.06897e-12	2.57188e-10	
OG0000797	6.8276e-20	3.13744e-14	7.36446e-12	
OG0000798	5.65226e-13	9.33704e-10	9.70965e-09	
OG0000809	4.99028e-09	1.84783e-07	3.37192e-08	
OG0000810	9.5173e-22	2.74171e-15	1.25943e-12	
OG0000811	4.53649e-12	7.50921e-11	2.47843e-10	
OG0000812	2.5531e-11	1.35123e-09	4.83821e-09	
OG0000813	6.44566e-12	6.9063e-09	2.85538e-08	
OG0000814	1.24155e-19	7.22691e-14	3.27433e-11	
OG0000815	8.46947e-09	5.43041e-07	1.60142e-07	
OG0000816	2.83892e-24	6.09657e-17	9.01184e-14	
OG0000817	8.51068e-14	1.69513e-09	1.67858e-08	
OG0000818	1.66655e-11	1.53591e-08	3.95125e-08	
OG0000819	6.44184e-20	3.95561e-14	1.29231e-11	
OG0000820	5.91866e-73	1.1752e-42	5.1258e-26	
OG0000821	1.78502e-20	7.80558e-15	1.14003e-11	
OG0000835	8.07334e-10	1.17531e-08	3.40395e-09	
OG0000836	3.65697e-122	4.9648e-77	1.62968e-48	
OG0000837	5.01253e-19	1.21403e-13	2.13886e-11	
OG0000838	5.59888e-10	1.06435e-07	4.72674e-08	
OG0000839	4.1349e-06	5.56442e-06	1.90769e-07	
OG0000840	7.79638e-11	1.5382e-08	1.41353e-08	
OG0000841	3.78893e-20	1.70086e-14	1.81356e-11	
OG0000842	5.09239e-10	1.55232e-07	1.1718e-07	
OG0000843	1.47476e-13	1.31872e-09	1.28592e-08	
OG0000850	2.15759e-15	3.38299e-11	3.18485e-10	
OG0000851	1.37399e-09	5.45466e-09	3.30053e-09	
OG0000852	1.7506e-10	1.08332e-08	1.6062e-08	
OG0000853	7.59854e-22	3.40852e-15	8.70036e-12	
OG0000854	2.53809e-10	6.4749e-09	4.173e-09	
OG0000855	5.82038e-11	6.80046e-08	9.61192e-08	
OG0000856	3.43264e-15	5.91965e-12	2.86386e-10	
OG0000857	1.14854e-08	4.04762e-07	8.61845e-08	
OG0000858	1.40347e-18	1.29949e-12	1.25643e-10	
OG0000859	4.46145e-19	7.07163e-14	9.30155e-12	
OG0000874	3.26896e-16	7.41886e-13	2.34629e-11	
OG0000875	1.13291e-22	5.60164e-16	1.14305e-12	
OG0000876	4.60107e-14	1.03305e-09	1.1229e-08	
OG0000877	1.2953e-10	1.75099e-08	2.34093e-08	
OG0000878	1.47145e-29	1.53541e-20	3.85087e-15	
OG0000879	4.73828e-10	1.94129e-07	7.45983e-08	
OG0000880	2.6409e-08	1.06855e-07	3.28122e-08	
OG0000881	1.02287e-15	1.08359e-10	9.31123e-10	
OG0000882	2.30372e-18	1.3345e-13	3.34187e-11	
OG0000883	3.45221e-15	1.18038e-11	4.64727e-10	
OG0000884	1.76108e-15	1.59003e-10	3.79526e-09	
OG0000885	1.96439e-24	3.17787e-17	2.93304e-13	
OG0000886	1.10317e-20	9.40888e-15	1.32137e-11	
OG0000887	8.47602e-24	5.41507e-16	2.37769e-12	
OG0000888	1.87499e-12	1.58706e-09	2.69512e-09	
OG0000889	1.83642e-61	2.32787e-38	1.1189e-24	
OG0000894	5.61454e-10	2.38395e-07	1.32777e-07	
OG0000895	5.78919e-12	3.02351e-09	1.01124e-08	
OG0000896	2.98552e-13	1.14961e-09	8.88892e-09	
OG0000897	2.04884e-07	4.16054e-07	4.07942e-08	
OG0000898	1.31851e-11	6.02099e-10	9.57345e-10	
OG0000899	9.95737e-34	7.10001e-24	1.21186e-17	
OG0000900	4.07737e-18	4.36174e-13	4.50948e-11	
OG0000901	4.22935e-11	4.19126e-08	6.67007e-08	
OG0000902	7.12294e-10	6.75277e-08	3.21521e-08	
OG0000903	4.16355e-11	1.65682e-09	2.42611e-09	
OG0000904	2.98262e-16	1.73148e-11	8.13676e-10	
OG0000905	3.70388e-11	5.37597e-09	1.53397e-08	
OG0000906	6.60275e-21	5.78655e-15	1.14652e-12	
OG0000907	1.01326e-41	5.67995e-29	3.32128e-21	
OG0000923	2.85105e-06	1.68032e-06	1.08033e-07	
OG0000924	1.13285e-21	7.32354e-14	4.71856e-11	
